%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
26.0, -2430615.375, -3103866.9375, -3454541.25, -4500000.375, -4500000.375, -3292344.375, -3033007.3125, -3453606.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 16.0, 0.0, 21.0, 108.0, 37.0, 0.0, 0.0, 0.0, 1.629852842092379E9, 2021-08-24 18:54:02.092
28.0, -2434686.9375, -3106492.875, -3454412.625, -4500000.375, -4500000.375, -3292023.375, -3031177.5, -3453438.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 168.0, 0.0, 21.0, 108.0, 45.0, 0.0, 0.0, 0.0, 1.629852842092386E9, 2021-08-24 18:54:02.092
30.0, -2429549.4375, -3102653.625, -3454269.375, -4500000.375, -4500000.375, -3291576.0, -3031717.125, -3453463.875, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 53.0, 0.0, 0.0, 0.0, 1.6298528420923927E9, 2021-08-24 18:54:02.092
32.0, -2435367.1875, -3107024.0625, -3454150.5, -4500000.375, -4500000.375, -3292104.375, -3032320.125, -3453226.875, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 61.0, 0.0, 0.0, 0.0, 1.6298528420923996E9, 2021-08-24 18:54:02.092
34.0, -2428815.0, -3101874.75, -3454076.25, -4500000.375, -4500000.375, -3290885.625, -3030474.1875, -3453370.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 69.0, 0.0, 0.0, 0.0, 1.6298528420924146E9, 2021-08-24 18:54:02.092
36.0, -2436132.1875, -3107538.9375, -3453896.25, -4500000.375, -4500000.375, -3292057.875, -3033095.8125, -3453065.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 40.0, 0.0, 21.0, 108.0, 77.0, 0.0, 0.0, 0.0, 1.6298528420924213E9, 2021-08-24 18:54:02.092
38.0, -2428546.875, -3101296.3125, -3453984.375, -4500000.375, -4500000.375, -3290540.25, -3029409.375, -3453842.25, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 184.0, 0.0, 21.0, 108.0, 85.0, 0.0, 0.0, 0.0, 1.6298528420924282E9, 2021-08-24 18:54:02.092
40.0, -2436915.375, -3108324.9375, -3454458.0, -4500000.375, -4500000.375, -3293027.625, -3034543.6875, -3453943.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 93.0, 0.0, 0.0, 0.0, 1.629852842092435E9, 2021-08-24 18:54:02.092
42.0, -2428279.125, -3101259.375, -3454432.125, -4500000.375, -4500000.375, -3290795.625, -3029009.8125, -3454030.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 101.0, 0.0, 0.0, 0.0, 1.6298528420924416E9, 2021-08-24 18:54:02.092
44.0, -2436823.5, -3108774.375, -3454815.75, -4500000.375, -4500000.375, -3293676.375, -3035766.1875, -3453588.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 109.0, 0.0, 0.0, 0.0, 1.6298528420924485E9, 2021-08-24 18:54:02.092
