%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
82.0, -3011308.875, -2963283.9375, -4254294.0, -4500000.375, -4500000.375, -4201624.5, -3194458.125, -3728783.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10600000247359276, 0.8557500243186951, 0.21900000423192978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916323E9, 2021-08-24 20:04:17.916
84.0, -3000762.9375, -2948636.25, -4256927.25, -4500000.375, -4500000.375, -4204237.875, -3170874.375, -3726931.5, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10600000247359276, 0.8557500243186951, 0.21900000423192978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163296E9, 2021-08-24 20:04:17.916
86.0, -3008910.9375, -2958861.375, -4254642.75, -4500000.375, -4500000.375, -4201862.625, -3191580.75, -3728469.375, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10600000247359276, 0.8557500243186951, 0.21900000423192978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916336E9, 2021-08-24 20:04:17.916
88.0, -3002747.8125, -2953235.8125, -4256050.875, -4500000.375, -4500000.375, -4203225.375, -3173595.75, -3726185.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10600000247359276, 0.8557500243186951, 0.21900000423192978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163427E9, 2021-08-24 20:04:17.916
90.0, -3006433.125, -2954117.0625, -4254925.125, -4500000.375, -4500000.375, -4202099.25, -3187721.625, -3728431.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000362098217, 0.9208750426769257, 0.23850001022219658, 192.0, 1.5, 96.0, 15.0, 104.0, 4.0, 8.0, 0.0, 0.0, 0.0, 1.6298570579163492E9, 2021-08-24 20:04:17.916
92.0, -3005423.4375, -2957964.0, -4255929.375, -4500000.375, -4500000.375, -4203062.25, -3177558.75, -3726735.375, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000362098217, 0.9208750426769257, 0.23850001022219658, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916356E9, 2021-08-24 20:04:17.916
94.0, -3003934.3125, -2949355.6875, -4255222.875, -4500000.375, -4500000.375, -4202336.25, -3183624.75, -3728451.75, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000362098217, 0.9208750426769257, 0.23850001022219658, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163663E9, 2021-08-24 20:04:17.916
96.0, -3007789.6875, -2962616.0625, -4255323.375, -4500000.375, -4500000.375, -4202509.5, -3181582.5, -3726832.5, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000362098217, 0.9208750426769257, 0.23850001022219658, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916373E9, 2021-08-24 20:04:17.916
98.0, -3001492.5, -2945209.5, -4255797.0, -4500000.375, -4500000.375, -4202995.5, -3179665.875, -3728304.75, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000362098217, 0.9208750426769257, 0.23850001022219658, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163797E9, 2021-08-24 20:04:17.916
100.0, -3010486.5, -2966998.6875, -4255003.125, -4500000.375, -4500000.375, -4202252.625, -3185949.75, -3727312.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11800000816583633, 0.9720000624656677, 0.2639999985694885, 192.0, 1.5, 88.0, 15.0, 48.0, 4.0, 32.0, 0.0, 0.0, 0.0, 1.6298570579163861E9, 2021-08-24 20:04:17.916
